label,country,state,county,Event Start Date,Site.Ownership,Site.Access,Site.Classification,Site.Use,Survey.Class,Survey.Season,ANPA,CORA,COTO,COTOi,COTOp,COTOv,EPFU,LABO,LANO,MYAU,MYCA,MYCI,MYEV,MYGR,MYLU,MYSE,MYSO,MYSP,MYVE,PESU,TABR,UNKN,Total.Live,Total.Dead,Total.Bat.Count,vulnerable_c,vulnerable_p,Total.Species,h.density50,type,Event Type,Public,Number Affected,Event End Date,Species,release_date,status_season
Pd present,USA,OK,Major,2/14/20,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9120,3,0,0,9123,0,9123,3,1,2,1.119875073,cave,,,,,,,
Suspect,USA,OK,Adair,3/25/17,Private,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,93,0,93,87,1,2,18.86438751,cave,,,,,,,
Suspect,USA,OK,Adair,1/18/18,NR,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,207,0,0,214,0,214,212,2,4,16.09102821,cave,,,,,,,
Suspect,USA,OK,Le Flore,2/23/18,NR,Gated-all year,NR,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,5.075494289,,,,,,,,
Suspect,USA,OK,Sequoyah,3/8/18,Private,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,266,0,266,266,1,1,14.36599827,cave,,,,,,,
Suspect,USA,OK,Woods,4/11/19,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2,270,0,544,0,544,2,1,4,0.963626623,cave,,,,,,,
Pd not detected,USA,OR,Linn,2/24/15,Public,Gated-breech,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,0,0,2,0.391434282,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/25/15,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,44,0,0,3,0.094591983,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/26/15,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,1,0.223836273,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/4/15,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,60,0,60,0,0,2,0.12938419,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/5/15,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,62,0,62,0,0,2,0.441539466,cave,,,,,,,
Pd not detected,USA,OR,Lane,3/25/15,Public,Gated-all year,Bldg/bunker,Hibernaculum,Active,2014-15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,1,1.965470076,,,,,,,,
Pd not detected,USA,OR,Linn,2/16/16,Public,Gated-breech,Cave-undeveloped,Hibernaculum,Active,2015-16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,1,0.391434282,cave,,,,,,,
Pd not detected,USA,OR,Lane,2/17/16,Public,Gated-all year,Bldg/bunker,Hibernaculum,Active,2015-16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,1,1.965470076,,,,,,,,
Pd not detected,USA,OR,Deschutes,2/24/16,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2015-16,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,377,0,377,0,0,1,20.9224453,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/26/16,Public,Gated-breech,Cave-recreational,Hibernaculum,Active,2015-16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,26,0,0,1,22.01087761,cave,,,,,,,
Pd not detected,USA,OR,Lake,3/1/16,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2015-16,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,37,0,0,2,0.160548195,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/21/17,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,22.27064705,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/21/17,Private,Gated-all year,Cave-recreational,Hibernaculum,Active,2016-17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,21,0,0,2,22.05028343,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/22/17,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,7,31,3,34,0,0,2,21.1508007,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/22/17,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,21.1508007,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/27/17,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,0,6,0,0,2,0.094591983,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/28/17,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.218389809,cave,,,,,,,
Pd not detected,USA,OR,Clackamas,3/3/17,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.04092789,manmade,,,,,,,
Pd not detected,USA,OR,Josephine,3/13/17,Public,Open-seasonal/restricted,Cave-show,Hibernaculum,Active,2016-17,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,1,11.08108902,cave,,,,,,,
Pd not detected,USA,OR,Josephine,3/14/17,Public,Open-all year,Mine-inactive,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,10.44735146,mine,,,,,,,
Pd not detected,USA,OR,Clackamas,3/16/17,Public,Gated-breech,Mine-inactive,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2.319574833,mine,,,,,,,
Pd not detected,USA,OR,Josephine,1/23/18,Public,Gated-breech,Cave-recreational,Hibernaculum,Active,2017-18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,12.63499928,cave,,,,,,,
Pd not detected,USA,OR,Josephine,2/20/18,Public,Open-seasonal/restricted,Cave-show,Hibernaculum,Active,2017-18,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,40,0,40,0,0,2,11.08108902,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/5/18,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2017-18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,1,20.10164642,cave,,,,,,,
Pd not detected,USA,OR,Lake,3/6/18,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2017-18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,1,0.153360501,cave,,,,,,,
Pd not detected,USA,OR,Lake,3/6/18,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2017-18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,0,40,0,0,2,0.706138849,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/6/18,Public,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,6,0,0,2,0.441539466,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/6/18,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,14,0,0,2,0.12938419,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/7/18,Public,Gated-all year,Cave-recreational,Hibernaculum,Active,2017-18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,28,0,28,0,0,2,22.05028343,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,3/13/18,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2017-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,22.27064705,cave,,,,,,,
Pd not detected,USA,OR,Lake,3/28/18,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.228148863,cave,,,,,,,
Pd not detected,USA,OR,Jackson,2/1/19,Public,Open-all year,Mine-inactive,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.04348755,mine,,,,,,,
Pd not detected,USA,OR,Deschutes,2/5/19,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46213913,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/5/19,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2018-19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,25,0,25,0,0,2,22.05028343,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/5/19,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,22.27064705,cave,,,,,,,
Pd not detected,USA,OR,Josephine,2/6/19,Public,Open-seasonal/restricted,Cave-show,Hibernaculum,Active,2018-19,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,36,0,0,2,11.0477705,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/6/19,Public,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,8,0,0,1,21.13687325,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/6/19,Public,Open-seasonal/restricted,Cave-show,Hibernaculum,Active,2018-19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,1,20.10164642,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/7/19,Public,Gated-all year,Mine-inactive,Hibernaculum,Active,2018-19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,2,0.032770012,mine,,,,,,,
Pd not detected,USA,OR,Lake,2/8/19,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2018-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.094591983,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/22/19,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8595829,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/12/20,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2019-20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,1,0.218389809,cave,,,,,,,
Pd not detected,USA,OR,Lake,2/12/20,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,0.246528953,cave,,,,,,,
Pd not detected,USA,OR,Josephine,2/18/20,Public,Gated-all year,Cave-show,Hibernaculum,Active,2019-20,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,36,0,36,0,0,2,11.08108902,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/24/20,Public,Gated-seasonal,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,47,1,48,0,0,2,22.05028343,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/24/20,Public,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,7,0,0,2,1.539508462,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/25/20,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,0,0,2,21.46213913,cave,,,,,,,
Pd not detected,USA,OR,Deschutes,2/25/20,Public,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,8,0,0,2,20.10164642,cave,,,,,,,
Confirmed - Pos,USA,RI,Newport,3/18/16,Public,Open-all year,Bldg/bunker,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,1,1,237.9839172,,,,,,,,
Pd not detected,USA,RI,Newport,2/23/15,Public,Open-seasonal/restricted,Bldg/bunker,Hibernaculum,Active,2014-15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,42,2,1,2,248.9044952,,,,,,,,
Pd not detected,USA,RI,Newport,2/24/15,Public,Open-all year,Bldg/bunker,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,237.9839172,,,,,,,,
Pd not detected,USA,RI,Newport,2/26/15,Public,Open-all year,Bldg/bunker,Hibernaculum,Active,2014-15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1,243.4762726,,,,,,,,
Pd not detected,USA,RI,Newport,2/17/16,Public,Open-seasonal/restricted,Bldg/bunker,Hibernaculum,Active,2015-16,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,58,1,1,2,248.9044952,,,,,,,,
Pd present,USA,RI,Newport,2/2/16,Public,Open-all year,Bldg/bunker,Hibernaculum,Active,2015-16,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,1,243.4762726,,,,,,,,
Pd present,USA,RI,Newport,2/4/16,Public,Open-all year,Bldg/bunker,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,6,1,1,237.9839172,,,,,,,,
Pd present,USA,RI,Newport,3/8/16,Public,Open-all year,Bldg/bunker,Hibernaculum,Active,2015-16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,235.275528,,,,,,,,
Pd present,USA,RI,Newport,2/15/17,Public,Open-seasonal/restricted,Bldg/bunker,Hibernaculum,Active,2016-17,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,82,0,0,1,248.9044952,,,,,,,,
Equiv,USA,SC,Abbeville,3/23/17,Public,Gated-all year,Mine-active,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,18.17357826,mine,,,,,,,
Pd not detected,USA,SC,Richland,2/27/15,Military,Gated-breech,Tunnel/culvert,Hibernaculum,Active,2014-15,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,2,78.27179718,manmade,,,,,,,
Pd not detected,USA,SC,Union,3/11/15,Private,Open-all year,Mine-active,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,11,11,1,1,51.50191116,mine,,,,,,,
Pd not detected,USA,SC,Union,3/14/16,Private,Open-all year,Mine-active,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,16,1,1,48.95951843,mine,,,,,,,
Pd not detected,USA,SC,Lancaster,3/28/16,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,36.63909531,cave,,,,,,,
Pd not detected,USA,SC,Calhoun,3/6/17,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,1,1,28.59237099,cave,,,,,,,
Pd not detected,USA,SC,Cherokee,3/19/17,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,57.88539124,cave,,,,,,,
Pd not detected,USA,SC,McCormick,2/8/19,Public,Gated-seasonal,Mine-active,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,21.44902802,mine,,,,,,,
Pd not detected,USA,SC,Abbeville,2/11/19,Private,Open-all year,Mine-inactive,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,57.50770187,mine,,,,,,,
Pd not detected,USA,SC,Calhoun,3/8/19,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,1,1,28.59237099,cave,,,,,,,
Pd not detected,USA,SC,Richland,2/5/20,Military,Gated-all year,Bldg/bunker,Hibernaculum,Active,2019-20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,5,2,1,2,78.27179718,,,,,,,,
Pd not detected,USA,SC,Orangeburg,2/25/20,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,1,1,19.54971123,cave,,,,,,,
Pd present,USA,SC,Oconee,3/12/15,Private,Gated-all year,Mine-inactive,Hibernaculum,Active,2014-15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,18,3,1,2,39.96546555,mine,,,,,,,
Pd present,USA,SC,Oconee,3/17/16,Public,Open-all year,Mine-inactive,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,1,1,52.1867981,mine,,,,,,,
Pd present,USA,SC,Greenville,3/2/17,Private,Open-all year,other-Rock Shelters,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,1,1,107.8896103,,,,,,,,
Pd present,USA,SC,Union,3/9/17,Private,Open-all year,Mine-inactive,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,1,1,50.66443253,mine,,,,,,,
Pd present,USA,SC,Lancaster,3/10/17,Public,Open-all year,other-Rock Shelters,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,1,1,36.63909531,,,,,,,,
Pd present,USA,SC,Laurens,3/16/17,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,1,1,49.91531754,cave,,,,,,,
Pd present,USA,SC,York,2/13/18,Private,Open-all year,Mine-inactive,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,19,19,1,1,70.645401,mine,,,,,,,
Pd present,USA,SC,Cherokee,2/13/18,Private,Open-all year,Mine-inactive,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,9,1,1,64.02495575,mine,,,,,,,
Pd present,USA,SC,Spartanburg,2/14/18,Private,Open-all year,Mine-inactive,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,55,0,55,55,1,1,55.64139557,mine,,,,,,,
Confirmed - Pos,USA,SD,Custer,3/18/19,redacted,Gated-seasonal,Cave-show,Hibernaculum,Passive,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,1.78416121,cave,,,,,,,
Neg,USA,SD,Custer,1/18/18,redacted,Gated-all year,Cave-show,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,1.78416121,cave,,,,,,,
Pd not detected,USA,SD,Custer,12/29/16,redacted,Gated-all year,Mine-inactive,Hibernaculum,Active,2016-17,0,0,71,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,79,0,79,0,0,4,3.914147139,mine,,,,,,,
Pd not detected,USA,SD,Custer,1/19/17,redacted,Gated-seasonal,Cave-show,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,3,0,0,1,2.205561399,cave,,,,,,,
Pd not detected,USA,SD,Pennington,1/23/17,redacted,Gated-all year,Mine-inactive,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,28,0,9,0,0,58,0,58,18,2,4,15.21256733,mine,,,,,,,
Pd not detected,USA,SD,Meade,1/28/17,redacted,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,29,0,29,1,1,4,17.63609886,cave,,,,,,,
Pd not detected,USA,SD,Lawrence,2/1/17,redacted,Gated-all year,Mine-inactive,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,5.877101898,mine,,,,,,,
Pd not detected,USA,SD,Custer,3/21/18,redacted,Gated-all year,Mine-inactive,Hibernaculum,Active,2017-18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,1,4.065628052,mine,,,,,,,
Pd not detected,USA,SD,Custer,4/2/18,redacted,Open-all year,Cave-show,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,2.205561399,cave,,,,,,,
Pd not detected,USA,SD,Pennington,2/5/19,redacted,Gated-all year,Mine-inactive,Hibernaculum,Active,2018-19,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,14.8005619,mine,,,,,,,
Pd not detected,USA,SD,Custer,2/13/19,redacted,Open-all year,Cave-show,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,2.205561399,cave,,,,,,,
Suspect,USA,SD,Custer,4/13/20,redacted,Gated-seasonal,Cave-show,Hibernaculum,Passive,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,1.774170041,cave,,,,,,,
Confirmed - Pos,USA,TX,Bell,3/9/20,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,58.93518829,,,,,,,,
Equiv,USA,TX,Hardemanmade,3/1/19,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,0.96673435,cave,,,,,,,
Neg,USA,TX,Hardemanmade,12/18/17,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,1.587058187,cave,,,,,,,
Neg,USA,TX,Childress,1/11/18,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,3,0,0,846,4,850,3,1,3,1.264478683,cave,,,,,,,
Pd not detected,USA,TX,Coryell,2/4/15,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,17,0,17,7,1,2,40.59241486,cave,,,,,,,
Pd not detected,USA,TX,San Saba,2/7/15,redacted,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,129,0,2,177,0,177,129,1,2,6.217526436,cave,,,,,,,
Pd not detected,USA,TX,San Saba,2/8/15,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,95,0,95,95,1,1,6.378298759,cave,,,,,,,
Pd not detected,USA,TX,Childress,2/12/15,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,13,0,13,3,1,2,1.881425023,cave,,,,,,,
Pd not detected,USA,TX,Wheeler,2/12/15,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,75,0,75,5,1,2,1.304374218,cave,,,,,,,
